Date,Open,High,Low,Close,Adj Close,Volume
11-05-2018,1237,1291.900024,1229.849976,1286.449951,1252.331909,4723019
14-05-2018,1285,1305,1268.599976,1297.349976,1262.942749,1553283
15-05-2018,1291,1323.449951,1288.800049,1314.650024,1279.784058,1368261
16-05-2018,1305.150024,1332,1300.849976,1323.699951,1288.593994,736281
17-05-2018,1313.150024,1330,1303.550049,1309.449951,1274.721924,751423
18-05-2018,1305,1316.400024,1287.599976,1308.349976,1273.651001,939743
21-05-2018,1305,1314.699951,1290.849976,1301.699951,1267.177368,692442
22-05-2018,1298,1302,1279,1286.849976,1252.721436,708573
23-05-2018,1281,1292.150024,1269.599976,1278.599976,1244.690186,509522
24-05-2018,1277.099976,1302.900024,1263,1293.599976,1259.292358,774173
25-05-2018,1300,1310,1280,1292.349976,1258.075562,773652
28-05-2018,1294.5,1331.900024,1291.550049,1321.849976,1286.793091,657272
29-05-2018,1326,1330,1289,1299.5,1265.036011,769331
30-05-2018,1290,1300.949951,1283.349976,1293.849976,1259.535767,478025
31-05-2018,1300.199951,1311.699951,1287,1304.650024,1270.049194,1400776
01-06-2018,1307,1310,1290.800049,1293.050049,1258.756958,368820
04-06-2018,1295,1297.5,1265,1284.449951,1250.38501,939794
05-06-2018,1276.25,1293.300049,1270.550049,1273.599976,1239.822632,524237
06-06-2018,1270.900024,1270.900024,1245.050049,1262.800049,1229.309204,1211557
07-06-2018,1270.150024,1297,1256,1290.800049,1256.566528,701247
08-06-2018,1275,1288.550049,1272,1278.849976,1244.93335,442333
11-06-2018,1279,1295.900024,1275.199951,1283.300049,1249.265503,373098
12-06-2018,1278.550049,1292,1275.199951,1287.699951,1253.548828,401090
13-06-2018,1290,1292.75,1281.949951,1286.400024,1252.283203,566241
14-06-2018,1280.449951,1289.650024,1270,1286.099976,1257.907349,507824
15-06-2018,1284.900024,1286.650024,1268.099976,1282.199951,1254.092651,1048699
18-06-2018,1289.400024,1289.650024,1271,1282.050049,1253.946045,512049
19-06-2018,1273,1287.650024,1265,1269.199951,1241.377563,572488
20-06-2018,1275,1275,1260,1271.300049,1243.431763,484907
21-06-2018,1272,1279.900024,1246,1253,1225.532715,1179247
22-06-2018,1261.5,1273.550049,1240.199951,1267.699951,1239.9104,646452
25-06-2018,1268,1272.099976,1249.300049,1253.449951,1225.9729,936253
26-06-2018,1255,1279.849976,1253,1274.599976,1246.65918,1262632
27-06-2018,1279.150024,1285,1263,1267.150024,1239.372681,857951
28-06-2018,1267.150024,1273.449951,1250,1268.400024,1240.595337,729637
29-06-2018,1268.25,1271.099976,1252.150024,1264.449951,1236.731689,622680
02-07-2018,1266.5,1297.949951,1261,1293.050049,1264.704956,1437438
03-07-2018,1298.599976,1308.599976,1288.099976,1291.849976,1263.531128,1399979
04-07-2018,1296,1299.949951,1282.75,1289.800049,1261.525879,619316
05-07-2018,1294.800049,1330,1278.300049,1321.400024,1292.433472,1733903
06-07-2018,1325,1335.400024,1309.050049,1323.150024,1294.145142,1662920
09-07-2018,1330,1367.900024,1325.25,1363.099976,1333.219116,1391869
10-07-2018,1362.800049,1375.5,1355,1370.449951,1340.408081,796987
11-07-2018,1360,1384.75,1357.349976,1359.800049,1329.991821,784238
12-07-2018,1370,1379,1346,1357.900024,1328.133301,953054
13-07-2018,1359.5,1374.400024,1358.699951,1367.800049,1337.816284,655594
16-07-2018,1370,1394.900024,1351.099976,1359.550049,1329.747192,1234066
17-07-2018,1365.400024,1383.5,1353.099976,1376.25,1346.081055,1166581
18-07-2018,1386,1399.949951,1377.550049,1393,1362.463867,1085504
19-07-2018,1395,1408.5,1393.949951,1403,1372.244629,848175
20-07-2018,1403,1404.75,1381.5,1396.449951,1365.838013,575194
23-07-2018,1425.099976,1464.400024,1396.599976,1433.199951,1401.782593,1975242
24-07-2018,1443,1476.199951,1425.5,1467.75,1435.575195,2171087
25-07-2018,1453,1490.599976,1421.349976,1450.150024,1418.361084,4310816
26-07-2018,1448.099976,1457.849976,1422.25,1433.849976,1402.418335,1732715
27-07-2018,1437,1454,1425.349976,1434.849976,1403.396362,630981
30-07-2018,1434.25,1451.849976,1427,1430.199951,1398.848267,750392
31-07-2018,1430,1456.599976,1426,1451.400024,1419.583618,1221636
01-08-2018,1458,1459.949951,1430.800049,1437.199951,1405.694824,1121286
02-08-2018,1437.199951,1443.900024,1414.849976,1418.400024,1387.307007,836564
03-08-2018,1424,1426.25,1407,1411.849976,1380.900635,1002287
06-08-2018,1420,1420.900024,1394.699951,1397.400024,1366.767456,795996
07-08-2018,1399,1438,1399,1424.25,1393.028931,1915936
08-08-2018,1430.949951,1447.650024,1417,1425.75,1394.49585,1063862
09-08-2018,1431.900024,1433.949951,1414.099976,1417.349976,1386.280029,903734
10-08-2018,1420,1439.900024,1409.25,1418.599976,1387.502808,997053
13-08-2018,1414,1421.599976,1397,1399.25,1368.576904,875198
14-08-2018,1407.900024,1416.699951,1391.550049,1395.099976,1364.5177,729379
16-08-2018,1401,1410,1387,1394.800049,1364.224365,1050412
17-08-2018,1403,1405.150024,1390,1400.650024,1369.946045,537229
20-08-2018,1406,1431,1398,1409.099976,1378.210938,1259905
21-08-2018,1416.449951,1425.949951,1395.400024,1403.300049,1372.538086,1520772
23-08-2018,1410,1412,1390.699951,1394.75,1364.175537,859955
24-08-2018,1395,1411,1385.050049,1393.5,1362.952881,919355
27-08-2018,1397.5,1407,1396.5,1399.800049,1369.114746,785772
28-08-2018,1402,1419.650024,1401,1407.5,1376.646118,1290318
29-08-2018,1413.75,1413.75,1391,1394,1363.442017,743529
30-08-2018,1394.099976,1398.699951,1373.550049,1378.699951,1348.477173,1062266
31-08-2018,1383,1392,1364.199951,1372.449951,1342.364136,1006329
03-09-2018,1384,1387.5,1355,1361.599976,1331.752197,817733
04-09-2018,1360,1364.599976,1302.5,1311.300049,1282.55481,1789240
05-09-2018,1314.5,1330,1302.449951,1321.300049,1292.335449,1222703
06-09-2018,1327.949951,1331.949951,1308,1314.5,1285.684814,726455
07-09-2018,1322.800049,1322.800049,1310,1316,1287.151733,912914
10-09-2018,1314.599976,1318,1280.5,1293.099976,1264.753662,1121083
11-09-2018,1295,1313.300049,1286.699951,1297.849976,1269.399536,1676544
12-09-2018,1303.5,1303.5,1280,1291,1262.699707,1111171
14-09-2018,1298.800049,1336.550049,1297.550049,1333.900024,1304.659424,1498792
17-09-2018,1329.949951,1329.949951,1302,1308.650024,1279.962769,965321
18-09-2018,1306,1331.75,1285,1292.099976,1263.775635,1088372
19-09-2018,1304.199951,1319.199951,1287,1291.349976,1263.042114,929673
21-09-2018,1292.099976,1324.849976,1211.900024,1304.75,1276.14856,1867297
24-09-2018,1300,1316.650024,1256,1271.949951,1244.067383,1691456
25-09-2018,1271.800049,1304.849976,1257.150024,1289.900024,1261.624023,1262738
26-09-2018,1300,1303.5,1274,1282,1253.897095,1338324
27-09-2018,1294.800049,1314,1276.449951,1287.5,1259.276489,1901166
28-09-2018,1293,1315,1286,1293.300049,1264.949463,1549540
01-10-2018,1299,1307.900024,1269,1279.800049,1251.745483,1143818
03-10-2018,1264.900024,1269,1246.150024,1251.75,1224.310303,1236645
04-10-2018,1228,1239.199951,1214,1224.699951,1197.853149,1557441
05-10-2018,1221.449951,1240,1191.849976,1209.5,1182.98645,1344685
08-10-2018,1210,1254,1201.099976,1247.800049,1220.446777,1050759
09-10-2018,1254,1255.900024,1191,1201.400024,1175.063965,1088738
10-10-2018,1205.900024,1240.849976,1180.900024,1225.949951,1199.075806,803576
11-10-2018,1201,1221.5,1190.449951,1219.050049,1192.327026,781348
12-10-2018,1233.900024,1265.949951,1233.900024,1261.199951,1233.553223,1000950
15-10-2018,1255,1257.199951,1241.5,1250.300049,1222.89209,728514
16-10-2018,1257,1282.900024,1252.550049,1267.599976,1239.812622,908616
17-10-2018,1282.199951,1282.25,1255,1259,1231.401245,698043
19-10-2018,1264,1287,1220.449951,1235.400024,1208.318726,1449043
22-10-2018,1245,1247.150024,1191,1200.400024,1174.085815,1949683
23-10-2018,1135.199951,1190,1118,1138.449951,1113.493896,8272850
24-10-2018,1160,1199,1150.150024,1186.900024,1160.881836,2370198
25-10-2018,1180.5,1208.949951,1175,1200.050049,1173.74353,1995349
26-10-2018,1200,1202,1168.349976,1190.300049,1164.20752,1440249
29-10-2018,1194.800049,1213.699951,1186.5,1196.050049,1172.639038,1186190
30-10-2018,1194.800049,1208,1175.550049,1196.300049,1172.884033,1075337
31-10-2018,1205.599976,1234.949951,1183.849976,1230.400024,1206.316528,1561884
01-11-2018,1233,1244.800049,1213.800049,1217.800049,1193.963379,1200280
02-11-2018,1242,1291.550049,1241.25,1247,1222.591675,2235848
05-11-2018,1252,1260.650024,1232.5,1244.050049,1219.699585,756887
06-11-2018,1242.199951,1255,1235,1238.5,1214.258179,815046
07-11-2018,1250,1254,1239.199951,1250.949951,1226.464355,100134
09-11-2018,1259.800049,1308.900024,1256.849976,1295.599976,1270.240356,2026920
12-11-2018,1295,1314.900024,1275.150024,1278.800049,1253.769165,1100286
13-11-2018,1277.449951,1295.599976,1277.449951,1284.900024,1259.749878,1632176
14-11-2018,1312,1337.949951,1302,1320.550049,1294.702271,1631802
15-11-2018,1320,1331.849976,1313.400024,1318.300049,1292.496094,1065640
16-11-2018,1320,1329.800049,1313.199951,1321.300049,1295.437256,1113304
19-11-2018,1329,1329.849976,1305,1312.150024,1286.466309,784645
20-11-2018,1317,1331.050049,1304.699951,1306.849976,1281.269897,867729
21-11-2018,1329,1342.5,1313.75,1324.199951,1298.280396,1374789
22-11-2018,1330,1330.699951,1308.75,1314.400024,1288.672485,691593
26-11-2018,1329.949951,1357.550049,1323.599976,1349.5,1323.085449,2149117
27-11-2018,1346.800049,1346.800049,1326.050049,1339.599976,1313.379028,1130756
28-11-2018,1352.900024,1354.550049,1319.150024,1324.25,1298.32959,1205630
29-11-2018,1336,1355,1330.699951,1350.300049,1323.869751,3556169
30-11-2018,1352.800049,1361.75,1342.150024,1345.949951,1319.605103,1030541
03-12-2018,1345,1359,1335.050049,1338.699951,1312.496704,710748
04-12-2018,1336.550049,1354.699951,1326.449951,1329.449951,1303.427612,830261
05-12-2018,1328.5,1343,1323.599976,1329.5,1303.476807,864628
06-12-2018,1324,1324.949951,1286.599976,1295.099976,1269.75,896350
07-12-2018,1306.5,1324,1298.400024,1318.650024,1292.839111,1037026
10-12-2018,1280,1306.25,1262.300049,1274.199951,1249.259155,1074399
11-12-2018,1268,1336.449951,1252.150024,1323.599976,1297.692261,1746513
12-12-2018,1323,1337.199951,1311.849976,1330.900024,1304.849365,986580
13-12-2018,1338.449951,1343.199951,1316,1320.199951,1294.358765,1175211
14-12-2018,1332.800049,1351,1320,1340.949951,1314.702759,1869410
17-12-2018,1340,1344.949951,1330,1335.849976,1309.702393,665295
18-12-2018,1338.449951,1361,1327.550049,1355.699951,1329.16394,1581385
19-12-2018,1370,1406.800049,1370,1400.25,1372.841919,3334213
20-12-2018,1389.900024,1431.550049,1389.050049,1425.800049,1397.89209,2578234
21-12-2018,1433.900024,1433.900024,1382.300049,1388.199951,1361.027954,2098064
24-12-2018,1388,1388.949951,1351.099976,1357.050049,1330.487549,1649577
26-12-2018,1367.949951,1374.900024,1347.400024,1363,1336.320923,1790087
27-12-2018,1360.050049,1384.75,1354.300049,1372.5,1345.635132,2174090
28-12-2018,1383,1383,1359,1366,1339.262451,1705033
31-12-2018,1375,1378,1367.300049,1373.050049,1346.174438,698593
01-01-2019,1373.199951,1379.699951,1358.599976,1371.550049,1344.703735,664707
02-01-2019,1367,1386.849976,1361.599976,1383.300049,1356.223877,1233780
03-01-2019,1381.800049,1393.849976,1378,1388.300049,1361.126099,1636293
04-01-2019,1388,1401.400024,1381.400024,1385.849976,1358.723877,1202397
07-01-2019,1386,1405.400024,1383.75,1396,1368.675293,1074373
08-01-2019,1401,1412.699951,1395.5,1401.25,1373.82251,1232440
09-01-2019,1402.5,1414,1397.150024,1402,1374.557739,973687
10-01-2019,1390,1400,1388.650024,1396.349976,1369.018433,1004783
11-01-2019,1399.75,1406.199951,1392.400024,1403.650024,1376.175537,473391
14-01-2019,1404,1410.599976,1385.449951,1388.599976,1361.420044,1360800
15-01-2019,1388.599976,1414.449951,1388.599976,1405.949951,1378.430298,1355920
16-01-2019,1410,1412.949951,1387.699951,1389.75,1362.547485,1189597
17-01-2019,1390,1398.5,1383.800049,1389.599976,1362.400391,853829
18-01-2019,1391,1404.75,1383,1400.449951,1373.038086,1092189
21-01-2019,1395.199951,1424.800049,1395.199951,1422.099976,1394.26416,2513582
22-01-2019,1423.900024,1432.050049,1375.25,1406.949951,1379.410889,5483768
23-01-2019,1429,1429.449951,1390,1396.550049,1369.2146,2702265
24-01-2019,1400,1413.5,1396.5,1401.849976,1374.410767,1562800
25-01-2019,1408.400024,1413.699951,1353.300049,1372.150024,1345.292114,1613548
28-01-2019,1375,1391,1366.849976,1379.5,1352.498291,1590764
29-01-2019,1377,1400,1373.199951,1393.300049,1366.028198,1061762
30-01-2019,1394,1416.800049,1372.099976,1390.400024,1363.184814,1313152
31-01-2019,1400,1415,1391.050049,1412.599976,1384.950317,1256050
01-02-2019,1412.400024,1469.650024,1408.199951,1457.199951,1428.677124,2077539
04-02-2019,1444,1452.800049,1434,1446.349976,1418.039673,735159
05-02-2019,1444.949951,1466.900024,1443.099976,1450.349976,1421.961426,786962
06-02-2019,1457.849976,1476.199951,1452.300049,1469.400024,1440.638428,1088914
07-02-2019,1467.050049,1476.800049,1457,1472.449951,1443.628784,697412
08-02-2019,1468,1480,1445,1448.800049,1420.441772,1018518
11-02-2019,1447.900024,1457.300049,1427,1437.099976,1408.970459,728051
12-02-2019,1438.5,1456.900024,1435.25,1452.099976,1423.677002,947583
14-02-2019,1417.650024,1423.150024,1396.5,1399.199951,1371.812378,915441
15-02-2019,1400.800049,1404.949951,1372.099976,1393.599976,1366.322266,1113223
18-02-2019,1401.699951,1401.699951,1345,1380.050049,1353.037354,1460282
19-02-2019,1372.050049,1396.949951,1371,1377.849976,1350.880249,697530
20-02-2019,1380,1398.800049,1376,1396.900024,1369.557495,843469
21-02-2019,1399,1407.849976,1390.300049,1397.800049,1370.440063,677142
22-02-2019,1399,1407.75,1384.199951,1397.800049,1370.440063,801380
25-02-2019,1399.949951,1405.800049,1391.349976,1398.25,1370.881104,711217
26-02-2019,1396.900024,1407,1378.599976,1402,1374.557739,1147218
27-02-2019,1404,1430.849976,1395,1405.699951,1378.185303,1462017
28-02-2019,1414.800049,1415,1401.449951,1405.199951,1377.69519,1230935
01-03-2019,1409,1417.949951,1388.099976,1392.349976,1365.096558,783876
05-03-2019,1393.5,1409.75,1382.699951,1403.849976,1376.371582,1214257
06-03-2019,1408,1410,1386.550049,1393.699951,1366.420166,720335
07-03-2019,1398.599976,1405.5,1392,1395.449951,1368.135864,746742
08-03-2019,1393.75,1394.650024,1380,1382.349976,1355.292358,524331
11-03-2019,1389.199951,1423,1385,1419.800049,1392.009399,1342007
12-03-2019,1422,1445.349976,1421.199951,1428.099976,1400.146851,1333909
13-03-2019,1439.400024,1439.400024,1417,1428.300049,1400.343018,708227
14-03-2019,1437.599976,1446.949951,1420,1434.75,1406.666748,1113700
15-03-2019,1434,1457,1428.650024,1432.550049,1404.509888,1667627
18-03-2019,1446,1460.599976,1436.599976,1445.599976,1417.304321,1148000
19-03-2019,1442,1459.849976,1440,1453.900024,1425.441772,886660
20-03-2019,1462,1466,1448.5,1456.150024,1427.647949,764625
22-03-2019,1459,1479.900024,1452.599976,1471.25,1442.452271,1380404
25-03-2019,1465.099976,1475.599976,1451.5,1457.550049,1429.020508,848078
26-03-2019,1460.5,1492.25,1460.5,1485.050049,1455.982178,1630147
27-03-2019,1494,1496.949951,1463.5,1472.050049,1443.236694,1387002
28-03-2019,1473.5,1508.949951,1473.5,1497,1467.69812,1353947
01-04-2019,1496.75,1504,1490,1492.75,1463.531616,707570
02-04-2019,1493,1523.449951,1484.550049,1519.300049,1489.56189,1326634
03-04-2019,1521.25,1529.849976,1493,1497.599976,1468.286499,1606692
04-04-2019,1504.800049,1525,1503,1519,1489.267578,1409222
05-04-2019,1520,1523.650024,1503,1514.449951,1484.806519,1129222
08-04-2019,1514,1514,1486,1496.349976,1467.060913,925518
09-04-2019,1464.699951,1474.900024,1437.199951,1444.849976,1416.56897,2642226
10-04-2019,1449.800049,1451,1405.349976,1409.849976,1382.25415,2608319
11-04-2019,1409.699951,1431.949951,1408,1423.150024,1395.293579,1494450
12-04-2019,1432.75,1444.800049,1425.800049,1438.650024,1410.490356,1510649
15-04-2019,1447.949951,1451.449951,1427,1431.550049,1403.529297,791389
16-04-2019,1442.75,1464.900024,1440.25,1459,1430.442139,1463057
18-04-2019,1464,1479.900024,1460.300049,1469.599976,1440.834595,1425676
22-04-2019,1459.949951,1459.949951,1435,1443.349976,1415.098389,737603
23-04-2019,1449,1454.900024,1425.900024,1431,1402.98999,601653
24-04-2019,1436,1459.400024,1431,1450.050049,1421.667358,1154712
25-04-2019,1450,1460,1438.099976,1447.949951,1419.608154,1161847
26-04-2019,1450,1459.349976,1436,1448.75,1420.392578,704193
30-04-2019,1456,1477,1455.300049,1463.150024,1434.510742,1525776
02-05-2019,1465,1472.900024,1430.099976,1436.599976,1408.480469,774788
03-05-2019,1443.800049,1456,1432.199951,1438.550049,1410.392334,1020007
06-05-2019,1434.949951,1448.599976,1408.550049,1412.800049,1385.146484,1161960
07-05-2019,1426.800049,1426.800049,1376.349976,1387.800049,1360.635742,2863939
08-05-2019,1382,1395,1362.599976,1385.699951,1358.576782,1414591
09-05-2019,1384.949951,1393.650024,1346.550049,1354.199951,1327.693359,2628463
10-05-2019,1314.099976,1350,1314.099976,1341.050049,1314.800781,3476379
13-05-2019,1341.050049,1345.25,1323.650024,1332.5,1306.417969,862130
14-05-2019,1330,1334.75,1302.099976,1320.25,1294.407959,2167873
15-05-2019,1326,1329,1301.699951,1305.949951,1280.387695,996276
16-05-2019,1312,1314,1295.849976,1304.400024,1278.868164,726485
17-05-2019,1305,1330.75,1301,1320,1294.162842,860934
20-05-2019,1340,1378.400024,1335,1373.949951,1347.056763,976630
21-05-2019,1384,1384,1352.699951,1357.75,1331.173706,1166297
22-05-2019,1360.5,1373.75,1348.050049,1368.449951,1341.664551,840075
23-05-2019,1389,1389,1357.699951,1367.75,1340.978027,1527569
24-05-2019,1392,1400.449951,1376.150024,1384.5,1357.400391,980933
27-05-2019,1386.900024,1390.699951,1362.699951,1366.849976,1340.095825,782730
28-05-2019,1369.949951,1388.849976,1360,1364.349976,1337.644775,1562891
29-05-2019,1360.800049,1366.949951,1347.099976,1358.25,1331.664185,582768
30-05-2019,1365,1392,1353.900024,1374.599976,1347.69397,1032259
31-05-2019,1381,1428,1381,1407.300049,1379.754028,2559888
03-06-2019,1431.949951,1464.949951,1430,1459.25,1430.687256,2867897
04-06-2019,1455,1455,1417.050049,1421.5,1393.676147,1493226
06-06-2019,1434.949951,1461.849976,1424.900024,1428.550049,1400.588013,1985857
07-06-2019,1429,1439.849976,1413.050049,1418.349976,1390.587646,878470
10-06-2019,1429,1442,1418.5,1422.599976,1394.754272,800967
11-06-2019,1428,1433.349976,1409.5,1425.5,1397.597778,743047
12-06-2019,1429.949951,1439.900024,1421,1425.449951,1397.548584,874293
13-06-2019,1429,1438.900024,1422.199951,1429.449951,1409.032227,1572720
14-06-2019,1430,1431.75,1411,1412.75,1392.570923,546091
17-06-2019,1417,1425,1398.900024,1401.949951,1381.925171,962166
18-06-2019,1405,1410.400024,1376.050049,1380.050049,1360.338013,1177437
19-06-2019,1382,1396.400024,1372,1381.150024,1361.422363,692212
20-06-2019,1365.550049,1404.900024,1360.699951,1392.050049,1372.166626,991210
21-06-2019,1379.949951,1394.650024,1372,1383,1363.245728,1242165
24-06-2019,1386,1398,1368.25,1376.150024,1356.493652,757055
25-06-2019,1371,1372.449951,1360.349976,1363.099976,1343.630005,1388994
26-06-2019,1360,1369.550049,1352,1359.949951,1340.525024,960174
27-06-2019,1361.099976,1369.650024,1358.150024,1361.400024,1341.954346,2113899
28-06-2019,1365,1371.900024,1350.099976,1358.150024,1338.750732,1131371
01-07-2019,1368,1374.5,1351.050049,1353.849976,1334.512329,739182
02-07-2019,1356,1360,1340.699951,1345.75,1326.527954,1171118
03-07-2019,1356.050049,1371,1349.5,1352,1332.688721,1378288
04-07-2019,1356,1366.349976,1351.150024,1359.699951,1340.278564,902077
05-07-2019,1363.900024,1373.449951,1351.449951,1358.699951,1339.292969,966162
08-07-2019,1358,1358.400024,1332.699951,1340.25,1321.106567,866416
09-07-2019,1344.900024,1344.900024,1291.25,1321,1302.131348,2037332
10-07-2019,1317.800049,1340.349976,1312.050049,1322.949951,1304.053467,1115080
11-07-2019,1317,1337,1311.050049,1332.449951,1313.417725,757323
12-07-2019,1332.449951,1369.550049,1325.449951,1361.949951,1342.496338,1050985
15-07-2019,1362.849976,1367,1347.050049,1353.150024,1333.822266,666533
16-07-2019,1352,1375,1345,1372.300049,1352.69873,782642
17-07-2019,1377,1404.849976,1375.5,1395.900024,1375.961548,1599926
18-07-2019,1395,1395.349976,1377.199951,1384.949951,1365.167969,802222
19-07-2019,1390.099976,1399.400024,1365,1369.099976,1349.544312,842552
22-07-2019,1367.800049,1410,1359.050049,1404.199951,1384.142822,1279369
23-07-2019,1409,1443.949951,1401.849976,1429.349976,1408.93396,2262423
24-07-2019,1430.5,1493.5,1395.150024,1483.400024,1462.21167,7400250
25-07-2019,1481.300049,1503.849976,1459.050049,1495.849976,1474.483887,4194809
26-07-2019,1488.099976,1530.800049,1485.599976,1526.449951,1504.646851,2420636
29-07-2019,1524.900024,1538.25,1506.599976,1513.25,1491.635376,1634196
30-07-2019,1511.099976,1527,1502.699951,1508.75,1487.199829,1436383
31-07-2019,1507,1525,1495.150024,1521.099976,1499.373413,1249734
01-08-2019,1515,1531.449951,1493.650024,1504.699951,1483.20752,2263295
02-08-2019,1509,1550,1504.5,1545.199951,1523.129028,3044783
05-08-2019,1533.199951,1551,1521.699951,1525.400024,1503.611938,1443728
06-08-2019,1530,1569.849976,1524.050049,1565.849976,1543.484009,2056715
07-08-2019,1563.300049,1575,1551.900024,1559.199951,1536.928955,1583322
08-08-2019,1565.75,1569.699951,1540.300049,1565.900024,1543.533447,1579565
09-08-2019,1569.199951,1581.900024,1561,1575.5,1552.996216,1154542
13-08-2019,1573.5,1594,1568,1573.349976,1550.876953,1612748
14-08-2019,1574.5,1575.5,1552.5,1569.699951,1547.278931,1113095
16-08-2019,1571,1600.849976,1561,1597.449951,1574.632568,1682359
19-08-2019,1599,1609.550049,1582.199951,1586.449951,1563.789795,1322246
20-08-2019,1585,1599.5,1582.699951,1595.150024,1572.365723,1024331
21-08-2019,1585.25,1595,1578.550049,1589.150024,1566.451294,704009
22-08-2019,1585.199951,1593.900024,1566.300049,1570.199951,1547.771851,985590
23-08-2019,1569.900024,1583.349976,1555.650024,1580.400024,1557.826416,984637
26-08-2019,1590,1600,1577.150024,1597.550049,1574.731323,1153556
27-08-2019,1600,1607.449951,1585.5,1599.449951,1576.604126,1581449
28-08-2019,1599.199951,1606.75,1590.599976,1603.150024,1580.251221,565676
29-08-2019,1602.849976,1619.900024,1589,1615.25,1592.178345,861692
30-08-2019,1616,1622.5,1595.099976,1616.199951,1593.11499,1181516
03-09-2019,1608,1609.599976,1573.550049,1576.75,1554.228516,1289263
04-09-2019,1579,1582.599976,1527.800049,1535.150024,1513.222656,2381389
05-09-2019,1537,1545.900024,1515.25,1519.75,1498.042603,1506173
06-09-2019,1524,1539.449951,1519.75,1532.400024,1510.511963,801338
09-09-2019,1530.550049,1545,1524.199951,1540.599976,1518.594727,812836
11-09-2019,1545,1565,1542.650024,1561.449951,1539.146973,1541300
12-09-2019,1570,1570,1537.150024,1540.300049,1518.299194,753116
13-09-2019,1540,1553.150024,1528,1548.199951,1526.086182,547381
16-09-2019,1510,1526.949951,1502.099976,1521.300049,1499.570313,1811073
17-09-2019,1527.400024,1543.300049,1518.599976,1530.900024,1509.033325,1353034
18-09-2019,1542.150024,1560.949951,1535,1547.75,1525.642456,1057300
19-09-2019,1553.900024,1563.5,1545,1553.900024,1531.704834,879908
20-09-2019,1559,1725.25,1542.099976,1671,1647.13208,3962166
23-09-2019,1697.849976,1820,1697.849976,1802.75,1777.000366,4253004
24-09-2019,1802.800049,1802.949951,1752,1765.900024,1740.676636,2028042
25-09-2019,1784,1784,1728.25,1751.800049,1726.777954,1794074
26-09-2019,1761.800049,1780,1751.900024,1770.949951,1745.654419,1674004
27-09-2019,1770,1781.400024,1735.349976,1776.300049,1750.928101,1115289
30-09-2019,1768,1770,1737.050049,1762.150024,1736.980225,1041807
01-10-2019,1768.949951,1799.900024,1757,1766.099976,1740.873901,1317945
03-10-2019,1765,1768.25,1732.199951,1748.949951,1723.968872,1010826
04-10-2019,1753.900024,1761.699951,1717.099976,1724.400024,1699.769409,1231811
07-10-2019,1724.949951,1742.949951,1717.849976,1725.150024,1700.508667,562559
09-10-2019,1725.699951,1778,1725.699951,1773.449951,1748.118774,1777552
10-10-2019,1765,1793,1756.5,1778.599976,1753.195313,1599166
11-10-2019,1787.599976,1801.800049,1764.050049,1790.25,1764.678833,1442236
14-10-2019,1790,1806.300049,1784.699951,1798.699951,1773.008179,881724
15-10-2019,1807.699951,1825,1796,1803.099976,1777.345215,1204392
16-10-2019,1808.5,1814,1756.550049,1765.699951,1740.479614,1403020
17-10-2019,1772,1816.650024,1756,1812.300049,1786.41394,1722055
18-10-2019,1815,1824.449951,1786.699951,1816.75,1790.800293,1682488
22-10-2019,1822.699951,1825,1775,1780.199951,1754.772339,2135313
23-10-2019,1762.400024,1800,1762,1767.400024,1742.155151,3369253
24-10-2019,1778,1794.949951,1753.050049,1790.5,1764.925171,1497854
25-10-2019,1797,1808.400024,1785.050049,1796.300049,1770.642456,1202154
27-10-2019,1802,1807.550049,1788.099976,1792.599976,1766.995239,124919
29-10-2019,1792.099976,1820,1772.550049,1814.25,1788.33606,1050123
30-10-2019,1830,1830,1804,1821.300049,1798.606445,1133258
31-10-2019,1826.300049,1834.800049,1803.5,1809.599976,1787.052246,1297114
01-11-2019,1816,1821,1762,1766.349976,1744.341064,1527660
04-11-2019,1775,1790,1766.199951,1785.900024,1763.647583,821893
05-11-2019,1780,1797.800049,1767.599976,1793.849976,1771.498535,1251974
06-11-2019,1789,1815,1780.599976,1797.599976,1775.201782,1136777
07-11-2019,1810,1830.900024,1798.199951,1826.949951,1804.185913,1380635
08-11-2019,1826,1826.800049,1790.800049,1794.849976,1772.486084,1077136
11-11-2019,1789.949951,1793.949951,1768,1773.949951,1751.846313,860384
13-11-2019,1773.75,1787,1756.699951,1770.449951,1748.389893,983760
14-11-2019,1778,1800,1766.449951,1771.849976,1749.772705,1116800
15-11-2019,1780.849976,1784,1756.300049,1760.699951,1738.761597,729613
18-11-2019,1760.699951,1765.449951,1734.5,1739,1717.331787,1273055
19-11-2019,1747.949951,1748,1718.5,1721.349976,1699.901978,1187377
20-11-2019,1729.900024,1748.849976,1715.449951,1723.5,1702.025024,1374382
21-11-2019,1727.900024,1734.849976,1711,1720.349976,1698.914307,913095
22-11-2019,1710,1713.949951,1676,1682.75,1661.782715,1275334
25-11-2019,1684,1718,1666.150024,1710.699951,1689.384399,1320689
26-11-2019,1718,1728.849976,1687.599976,1710.300049,1688.989624,2714721
27-11-2019,1714,1731,1704.599976,1715.349976,1693.976563,883771
28-11-2019,1718.25,1727.550049,1701.75,1714.599976,1693.235962,691147
29-11-2019,1715,1720.400024,1677.349976,1706.150024,1684.891235,1890290
02-12-2019,1706.199951,1742.5,1698.349976,1738.25,1716.591309,1476972
